lat,lon
7.301,-78.146
8.014,-77.498
9.025,-77.445
9.863,-78.783
10.15,-82.71
16.52,-82.55
17.7,-86.64
22.81,-85.58
23.96,-83.43
24.18,-79.63
30.93,-80.35
46.39,-58.1
50.089,-65.544
49.806,-59.172
52.211,-55.162
54.84,-55.06
61.01,-64.25
63.26,-77.61
71.6,-126.78
71.88,-156.88
68.86,-169.28
61.78,-168.27
58.64,-163.13
54.45,-154.58
58.75,-141.94
47.37,-127.27
39.27,-126.83
20.76,-110.74
14.56,-102.66
11.05,-88.15
6.45,-83.06
