lat,lon
-49.807,-73.710
-51.4142,-73.4875
-51.7785,-72.5468
-52.540,-72.941
-52.887,-71.351
-53.427,-72.856
-54.060,-70.952
-53.428,-70.703
-52.765,-70.521
-52.581,-69.664
-52.510,-69.609
-52.350,-69.258
-52.513,-67.753
-48.962,-65.918
-48.205,-71.038
-48.921,-71.241
-48.718,-73.564
