lat,lon
-33.930,172.227
-34.221,173.150
-35.947,175.600
-37.217,176.385
-37.479,178.770
-39.457,178.039
-39.487,177.358
-41.373,176.171
-41.788,175.182
-41.307,174.496
-40.606,174.891
-40.103,174.908
-39.551,173.611
-39.215,173.485
-38.947,173.716
-38.711,174.337
-37.706,174.529
-35.223,172.793
-34.089,171.815
