lat,lon
-33.151,124.382
-34.362,123.530
-34.5869,119.5917
-35.344,117.784
-35.111,115.917
-34.380,114.785
-33.257,114.818
-33.211,115.356
-31.363,115.225
-28.768,113.467
-25.483,112.676
-21.729,113.687
-20.077,115.269
-19.353,119.147
-22.908,123.047
