lat,lon
-41.3067,174.2844
-41.0794,174.47
-40.5326,174.0427
-40.9529,173.3066
-40.3549,173.0402
-40.3089,172.5458
-40.8076,171.8289
-41.656,171.167
-42.699,170.574
-43.771,168.113
-45.522,166.146
-46.294,166.311
-47.331,167.091
-47.473,167.970
-45.966,170.925
-44.285,171.749
-44.032,173.177
-43.660,173.441
-43.117,173.386
-41.853,174.441
