slug,name,area_of_reference,point_of_reference,lat,lon
au--wa-pilbara,AU: WA: Pilbara,Whim Creek,Whim Creek Pub,-20.840276,117.835944
au--wa-east-pilbara,AU: WA: East Pilbara,Newman,Newman Post Office,-23.356841,119.732206
